time,original,predict
2020-08-12 12:00:00,0.7421499007936504,
2020-08-12 14:00:00,0.7086668320105819,
2020-08-12 16:00:00,0.7272621031746035,
2020-08-12 18:00:00,0.7332795965608467,
2020-08-12 20:00:00,0.7185613095238089,
2020-08-12 22:00:00,0.7154222883597874,
2020-08-13 00:00:00,0.7473064814814812,
2020-08-13 02:00:00,0.7632737433862433,
2020-08-13 04:00:00,0.9025770502645505,
2020-08-13 06:00:00,0.8001015873015878,
2020-08-13 08:00:00,0.7895029761904762,
2020-08-13 10:00:00,0.8290746031746029,
2020-08-13 12:00:00,0.7466434193121695,
2020-08-13 14:00:00,0.7010594907407406,
2020-08-13 16:00:00,0.7181875000000001,
2020-08-13 18:00:00,0.7330762566137564,
2020-08-13 20:00:00,0.7183231812169315,
2020-08-13 22:00:00,0.7161663690476193,
2020-08-14 00:00:00,0.7460278439153445,
2020-08-14 02:00:00,0.8044351851851851,
2020-08-14 04:00:00,0.9001511904761902,
2020-08-14 06:00:00,0.8732793981481483,
2020-08-14 08:00:00,0.8473690476190472,
2020-08-14 10:00:00,0.8828551587301586,
2020-08-14 12:00:00,0.7722224867724868,
2020-08-14 14:00:00,0.7204379298941798,
2020-08-14 16:00:00,0.7350542658730156,
2020-08-14 18:00:00,0.7329385582010576,
2020-08-14 20:00:00,0.7177724537037038,
2020-08-14 22:00:00,0.7014927910052907,
2020-08-15 00:00:00,0.7095743716931214,
2020-08-15 02:00:00,0.7066553240740746,
2020-08-15 04:00:00,0.6958824735449733,
2020-08-15 06:00:00,0.6881771825396826,
2020-08-15 08:00:00,0.690114947089947,
2020-08-15 10:00:00,0.6867022817460319,
2020-08-15 12:00:00,0.6821090608465611,
2020-08-15 14:00:00,0.6794183201058199,
2020-08-15 16:00:00,0.703130539021164,
2020-08-15 18:00:00,0.8377664186507936,
2020-08-15 20:00:00,0.7586409722222225,
2020-08-15 22:00:00,0.6872354497354497,
2020-08-16 00:00:00,0.6930931216931212,
2020-08-16 02:00:00,0.6989834656084657,
2020-08-16 04:00:00,0.6974797288359783,
2020-08-16 06:00:00,0.6980944775132272,
2020-08-16 08:00:00,0.6988275132275134,
2020-08-16 10:00:00,0.705211507936508,
2020-08-16 12:00:00,0.700131183862434,
2020-08-16 14:00:00,0.6994296626984124,
2020-08-16 16:00:00,0.7019076719576723,
2020-08-16 18:00:00,0.7175657738095237,
2020-08-16 20:00:00,0.7178855158730159,
2020-08-16 22:00:00,0.7141070436507938,
2020-08-17 00:00:00,0.743715707671957,
2020-08-17 02:00:00,0.8612484126984132,
2020-08-17 04:00:00,0.9776428240740741,
2020-08-17 06:00:00,0.9591798941798941,
2020-08-17 08:00:00,0.9698686177248673,
2020-08-17 10:00:00,0.8799677910052909,
2020-08-17 12:00:00,0.8127797949735449,
2020-08-17 14:00:00,0.7354243386243385,
2020-08-17 16:00:00,0.744510152116402,
2020-08-17 18:00:00,0.7126074074074076,
2020-08-17 20:00:00,0.7234442791005289,
2020-08-17 22:00:00,0.7139570436507934,
2020-08-18 00:00:00,0.7517995039682541,
2020-08-18 02:00:00,0.7681122023809528,
2020-08-18 04:00:00,0.8741791666666664,
2020-08-18 06:00:00,0.994986474867725,
2020-08-18 08:00:00,0.8536355985449735,
2020-08-18 10:00:00,0.8674265046296299,
2020-08-18 12:00:00,0.7606433862433859,
2020-08-18 14:00:00,0.7107860780423289,
2020-08-18 16:00:00,0.7172740410052914,
2020-08-18 18:00:00,0.7320683201058195,
2020-08-18 20:00:00,0.7564931878306873,
2020-08-18 22:00:00,0.7239920634920637,
2020-08-19 00:00:00,0.7486563822751316,
2020-08-19 02:00:00,0.7687047949735448,
2020-08-19 04:00:00,0.9565408068783068,
2020-08-19 06:00:00,0.910141038359789,
2020-08-19 08:00:00,0.8216778439153443,
2020-08-19 10:00:00,0.8167312500000004,
2020-08-19 12:00:00,0.7516995370370364,
2020-08-19 14:00:00,0.7022740079365082,
2020-08-19 16:00:00,0.719956150793651,
2020-08-19 18:00:00,0.7252054563492064,
2020-08-19 20:00:00,0.7401252645502646,
2020-08-19 22:00:00,0.7149378637566132,
2020-08-20 00:00:00,0.7438467261904759,
2020-08-20 02:00:00,0.7159018849206351,
2020-08-20 04:00:00,0.8144757605820107,
2020-08-20 06:00:00,0.9329484126984123,
2020-08-20 08:00:00,0.7901987764550265,
2020-08-20 10:00:00,0.8125854497354497,
2020-08-20 12:00:00,0.7712683201058205,
2020-08-20 14:00:00,0.7030843584656081,
2020-08-20 16:00:00,0.7285554232804237,
2020-08-20 18:00:00,0.7356844246031737,
2020-08-20 20:00:00,0.7274611772486768,
2020-08-20 22:00:00,0.7192461309523821,
2020-08-21 00:00:00,0.748209424603175,
2020-08-21 02:00:00,0.7630637566137565,
2020-08-21 04:00:00,0.9130291666666666,
2020-08-21 06:00:00,0.8846364417989422,
2020-08-21 08:00:00,0.8331075727513224,
2020-08-21 10:00:00,0.8199525462962962,
2020-08-21 12:00:00,0.7302577711640212,
2020-08-21 14:00:00,0.7072103835978835,
2020-08-21 16:00:00,0.7212233465608462,
2020-08-21 18:00:00,0.72605224867725,
2020-08-21 20:00:00,0.7048245039682544,
2020-08-21 22:00:00,0.6973971560846565,
2020-08-22 00:00:00,0.693398842592592,
2020-08-22 02:00:00,0.6998892526455038,
2020-08-22 04:00:00,0.6932110449735446,
2020-08-22 06:00:00,0.6806247354497355,
2020-08-22 08:00:00,0.6760565806878307,
2020-08-22 10:00:00,0.6778716600529101,
2020-08-22 12:00:00,0.6786239417989417,
2020-08-22 14:00:00,0.676084887566138,
2020-08-22 16:00:00,0.7035670414462075,
2020-08-22 18:00:00,0.8481540343915344,
2020-08-22 20:00:00,0.7469975418871252,
2020-08-22 22:00:00,0.6980268849206347,
2020-08-23 00:00:00,0.7068272817460314,
2020-08-23 02:00:00,0.7044522486772475,
2020-08-23 04:00:00,0.7019189814814818,
2020-08-23 06:00:00,0.701865277777777,
2020-08-23 08:00:00,0.7010164682539687,
2020-08-23 10:00:00,0.709606481481481,
2020-08-23 12:00:00,0.7019425925925922,
2020-08-23 14:00:00,0.7023717592592598,
2020-08-23 16:00:00,0.7041356481481474,
2020-08-23 18:00:00,0.725816666666667,
2020-08-23 20:00:00,0.7184256613756614,
2020-08-23 22:00:00,0.7104380291005281,
2020-08-24 00:00:00,0.7455628637566142,
2020-08-24 02:00:00,0.8208812830687834,
2020-08-24 04:00:00,0.9042349206349208,
2020-08-24 06:00:00,1.0452669973544977,
2020-08-24 08:00:00,0.9104320767195772,
2020-08-24 10:00:00,0.8184198082010583,
2020-08-24 12:00:00,0.7434592261904757,
